,Yield_Curve,SP500_Returns,Negative_Returns
2018-08-23,0.20999999999999996,-0.001691231454109654,1
2018-08-24,0.18999999999999995,0.0061988533346399866,0
2018-08-27,0.18000000000000016,0.007670392285776817,0
2018-08-28,0.20999999999999996,0.0002692682118519141,0
2018-08-29,0.2200000000000002,0.005701427427593275,0
2018-08-30,0.21999999999999975,-0.004430275493816138,1
2018-08-31,0.23999999999999977,0.00013443037712890238,0
2018-09-04,0.23999999999999977,-0.001654305329620409,1
2018-09-05,0.23999999999999977,-0.002803170482476691,1
2018-09-06,0.23999999999999977,-0.0036522883057535926,1
2018-09-07,0.22999999999999998,-0.0022133041469051262,1
2018-09-10,0.20999999999999996,0.001897843770893859,0
2018-09-11,0.2200000000000002,0.0037398379635260603,0
2018-09-12,0.22999999999999998,0.00035666178420923345,0
2018-09-13,0.2100000000000004,0.005282250806529776,0
2018-09-14,0.2100000000000004,0.00027546501938591206,0
2018-09-17,0.2100000000000004,-0.005569745746958565,1
2018-09-18,0.23999999999999977,0.005369011354195541,0
2018-09-19,0.27,0.00125330973621951,0
2018-09-20,0.2599999999999998,0.007840574975498171,0
2018-09-21,0.2599999999999998,-0.00036850635502849727,1
2018-09-24,0.25,-0.0035157543341060027,1
2018-09-25,0.27,-0.0013050760951849316,1
2018-09-26,0.22999999999999998,-0.00328924803468289,1
2018-09-27,0.22999999999999998,0.0027632769780832067,0
2018-09-28,0.23999999999999977,-6.863417982172493e-06,1
2018-10-01,0.27,0.0036410682297065566,0
2018-10-02,0.22999999999999998,-0.00039663679353352244,1
2018-10-03,0.2999999999999998,0.0007114930065028613,0
2018-10-04,0.31999999999999984,-0.008169515742554312,1
2018-10-05,0.3500000000000001,-0.005527965508803745,1
2018-10-09,0.33000000000000007,-0.0014179577940874877,1
2018-10-10,0.3400000000000003,-0.032864175757028824,1
2018-10-11,0.29000000000000004,-0.020573073719881707,1
2018-10-12,0.2999999999999998,0.014206284338267983,0
2018-10-15,0.31000000000000005,-0.005905035180855278,1
2018-10-16,0.29000000000000004,0.021495643069809,0
2018-10-17,0.2999999999999998,-0.0002526762327753618,1
2018-10-18,0.2999999999999998,-0.014391946490294405,1
2018-10-19,0.28000000000000025,-0.00036116990154511086,1
2018-10-22,0.28000000000000025,-0.0042994746692295305,1
2018-10-23,0.2799999999999998,-0.00551185102399232,1
2018-10-24,0.26000000000000023,-0.030864490329077787,1
2018-10-25,0.28000000000000025,0.018625051767629408,0
2018-10-26,0.27,-0.01732721755489608,1
2018-10-29,0.27,-0.006559621467715271,1
2018-10-30,0.28000000000000025,0.015666824420255576,0
2018-10-31,0.2799999999999998,0.010851291456518197,0
2018-11-01,0.30000000000000027,0.0105577968389301,0
2018-11-02,0.31000000000000005,-0.006316665267828814,1
2018-11-05,0.29000000000000004,0.005600317290107348,0
2018-11-06,0.29000000000000004,0.006259335137365651,0
2018-11-07,0.26000000000000023,0.02120887695294771,0
2018-11-08,0.26000000000000023,-0.0025089822274502183,1
2018-11-09,0.25,-0.009198989607493102,1
2018-11-13,0.25,-0.001481905348797996,1
2018-11-14,0.26000000000000023,-0.007567464311691308,1
2018-11-15,0.25,0.010593800664796094,0
2018-11-16,0.27,0.0022232803457622463,0
2018-11-19,0.27,-0.016643094431470606,1
2018-11-20,0.27,-0.018151208036480848,1
2018-11-21,0.25,0.00304327583661701,0
2018-11-23,0.23999999999999977,-0.006554890129173208,1
2018-11-26,0.22999999999999998,0.015532409517731827,0
2018-11-27,0.22999999999999998,0.003261703042884756,0
2018-11-28,0.25,0.02297393528374414,0
2018-11-29,0.21999999999999975,-0.0021976900564546487,1
2018-11-30,0.20999999999999996,0.00818552393197347,0
2018-12-03,0.1499999999999999,0.010941355061463431,0
2018-12-04,0.11000000000000032,-0.03236488351007216,1
2018-12-06,0.1200000000000001,-0.0015221883958135285,1
2018-12-07,0.1299999999999999,-0.02332016543333515,1
2018-12-10,0.1299999999999999,0.001762194844060927,0
2018-12-11,0.11000000000000032,-0.00035636837875119287,1
2018-12-12,0.14000000000000012,0.005419488922094429,0
2018-12-13,0.16000000000000014,-0.00019991927787654795,1
2018-12-14,0.16000000000000014,-0.019086676677205427,1
2018-12-17,0.1599999999999997,-0.020773476413007863,1
2018-12-18,0.16999999999999993,8.641209140813899e-05,0
2018-12-19,0.14000000000000012,-0.015395733182517968,1
2018-12-20,0.1200000000000001,-0.015772090500047797,1
2018-12-21,0.16000000000000014,-0.020588306814405377,1
2018-12-24,0.1900000000000004,-0.02711224768478282,1
2018-12-26,0.20000000000000018,0.049593807154098,0
2018-12-27,0.20999999999999996,0.008562629168861635,0
2018-12-28,0.20000000000000018,-0.0012415472330372657,1
2018-12-31,0.20999999999999996,0.008492440882795549,0
2019-01-02,0.16000000000000014,0.0012685242435728217,0
2019-01-03,0.16999999999999993,-0.02475667621502542,1
2019-01-04,0.16999999999999993,0.0343356931888279,0
2019-01-07,0.17000000000000037,0.00701043468644591,0
2019-01-08,0.1499999999999999,0.009695296290921585,0
2019-01-09,0.18000000000000016,0.0040980263439003295,0
2019-01-10,0.18000000000000016,0.004518445159692908,0
2019-01-11,0.16000000000000014,-0.00014634296629478794,1
2019-01-14,0.18000000000000016,-0.005257562801876614,1
2019-01-15,0.1900000000000004,0.010721711756711327,0
2019-01-16,0.18000000000000016,0.002221966823736654,0
2019-01-17,0.18999999999999995,0.007591452926111408,0
2019-01-18,0.16999999999999993,0.013183052853609212,0
2019-01-22,0.16000000000000014,-0.014157284018107563,1
2019-01-23,0.17999999999999972,0.0022028941471379238,0
2019-01-24,0.16000000000000014,0.001375677416909804,0
2019-01-25,0.1599999999999997,0.0084887201825663,0
2019-01-28,0.1499999999999999,-0.0078468605052614,1
2019-01-29,0.16000000000000014,-0.001456209694195909,1
2019-01-30,0.18000000000000016,0.015549242424242493,0
2019-01-31,0.17999999999999972,0.008597377892989533,0
2019-02-01,0.18000000000000016,0.000898635405495396,0
2019-02-04,0.20000000000000018,0.006776204217207926,0
2019-02-05,0.18000000000000016,0.004708481505539597,0
2019-02-06,0.18000000000000016,-0.002224495014062744,1
2019-02-07,0.16999999999999993,-0.009357119061652264,1
2019-02-08,0.17999999999999972,0.0006762624489569102,0
2019-02-11,0.16999999999999993,0.0007090417596054,0
2019-02-12,0.18000000000000016,0.012890250202966858,0
2019-02-13,0.18000000000000016,0.003023976857468691,0
2019-02-14,0.16000000000000014,-0.0026516238471793185,1
2019-02-15,0.14000000000000012,0.010878709851296353,0
2019-02-19,0.1499999999999999,0.0014987750396311394,0
2019-02-20,0.1499999999999999,0.0017771318387196366,0
2019-02-21,0.16000000000000014,-0.003526412180845262,1
2019-02-22,0.16999999999999993,0.006411088047050706,0
2019-02-25,0.16000000000000014,0.0012317960947767492,0
2019-02-26,0.16000000000000014,-0.0007903837831845228,1
2019-02-27,0.18999999999999995,-0.0005440423780378456,1
2019-02-28,0.20999999999999996,-0.0028255466662847617,1
2019-03-01,0.20999999999999996,0.0068953381050032014,0
2019-03-04,0.17000000000000037,-0.0038806002090102654,1
2019-03-05,0.17000000000000037,-0.0011314768996100177,1
2019-03-06,0.16999999999999993,-0.0065241159285216455,1
2019-03-07,0.16999999999999993,-0.008125710368218741,1
2019-03-08,0.16999999999999993,-0.0021317385309919112,1
2019-03-11,0.16999999999999993,0.014666049353461608,0
2019-03-12,0.1599999999999997,0.0029533287823806376,0
2019-03-13,0.1599999999999997,0.006949618845646821,0
2019-03-14,0.16999999999999993,-0.0008680432029370966,1
2019-03-15,0.1599999999999997,0.004984902865607044,0
2019-03-18,0.1499999999999999,0.0037059607153993035,0
2019-03-19,0.1499999999999999,-0.0001306063665308388,1
2019-03-20,0.14000000000000012,-0.0029443226469249018,1
2019-03-21,0.1299999999999999,0.010852515552911779,0
2019-03-22,0.1299999999999999,-0.018974527826038257,1
2019-03-25,0.17000000000000037,-0.0008390729493592541,1
2019-03-26,0.16999999999999993,0.007182778484540853,0
2019-03-27,0.16999999999999993,-0.004644380264399728,1
2019-03-28,0.16000000000000014,0.0035895443381801506,0
2019-03-29,0.14000000000000012,0.006734293751598397,0
2019-04-01,0.16000000000000014,0.01156858594411525,0
2019-04-02,0.18000000000000016,1.7438676892522764e-05,0
2019-04-03,0.18999999999999995,0.0021484075277968806,0
2019-04-04,0.17999999999999972,0.0020846384074615365,0
2019-04-05,0.1499999999999999,0.004636398681665099,0
2019-04-08,0.16000000000000014,0.0010474498226595852,0
2019-04-09,0.1599999999999997,-0.0060674708281390766,1
2019-04-10,0.16999999999999993,0.0034778681120144483,0
2019-04-11,0.1599999999999997,3.808587325715429e-05,0
2019-04-12,0.16000000000000014,0.006609378462220095,0
2019-04-15,0.1499999999999999,-0.0006294261903205811,1
2019-04-16,0.18999999999999995,0.000509364739569973,0
2019-04-17,0.18999999999999995,-0.002273774879087531,1
2019-04-18,0.18999999999999995,0.0015790653174507785,0
2019-04-22,0.20999999999999996,0.001012037741434657,0
2019-04-23,0.20999999999999996,0.008841219132246891,0
2019-04-24,0.20999999999999996,-0.0021917864252406494,1
2019-04-25,0.20999999999999996,-0.00036894696387390624,1
2019-04-26,0.22999999999999998,0.004685305365033532,0
2019-04-29,0.2400000000000002,0.0010714723049920494,0
2019-04-30,0.23999999999999977,0.0009514004274504551,0
2019-05-01,0.20999999999999996,-0.007502130129708795,1
2019-05-02,0.19999999999999973,-0.0021239991380873624,1
2019-05-03,0.20999999999999996,0.00963832295922562,0
2019-05-06,0.19999999999999973,-0.004471014787957861,1
2019-05-07,0.17000000000000037,-0.016511677868827124,1
2019-05-08,0.1900000000000004,-0.0016053813214057522,1
2019-05-09,0.1900000000000004,-0.0030214418181440106,1
2019-05-10,0.2100000000000004,0.0037203210344445292,0
2019-05-13,0.21999999999999975,-0.024130630943291487,1
2019-05-14,0.21999999999999975,0.008016017810211773,0
2019-05-15,0.20999999999999996,0.00583895766667486,0
2019-05-16,0.19999999999999973,0.008895249319527565,0
2019-05-17,0.18999999999999995,-0.005837319908772343,1
2019-05-20,0.20000000000000018,-0.006749360908960611,1
2019-05-21,0.17000000000000037,0.008495790833841,0
2019-05-22,0.16000000000000014,-0.002824365652362215,1
2019-05-23,0.18999999999999995,-0.011914139769699683,1
2019-05-24,0.1599999999999997,0.001353534780883292,0
2019-05-28,0.13999999999999968,-0.008375618352052028,1
2019-05-29,0.16000000000000014,-0.0069119572935958384,1
2019-05-30,0.16000000000000014,0.0020984398243635294,0
2019-05-31,0.19000000000000017,-0.013195355808466647,1
2019-06-03,0.24999999999999978,-0.0027652013400870645,1
2019-06-04,0.2400000000000002,0.021432345278653342,0
2019-06-05,0.29000000000000004,0.008161896642135735,0
2019-06-06,0.2400000000000002,0.006135555437609463,0
2019-06-07,0.23999999999999977,0.010497663083042452,0
2019-06-10,0.25,0.0046600819951694294,0
2019-06-11,0.21999999999999997,-0.00034987685027698667,1
2019-06-12,0.25,-0.002037619727485618,1
2019-06-13,0.27,0.004097449858325275,0
2019-06-14,0.24999999999999978,-0.0016115422390061696,1
2019-06-17,0.22999999999999976,0.0009317695307899942,0
2019-06-18,0.19999999999999996,0.009717372571954597,0
2019-06-19,0.2899999999999998,0.002985176934281464,0
2019-06-20,0.2899999999999998,0.009472195075278522,0
2019-06-21,0.2999999999999998,-0.0012592326804730103,1
2019-06-24,0.30000000000000004,-0.001731933325650914,1
2019-06-25,0.29000000000000004,-0.009496324715228988,1
2019-06-26,0.2799999999999998,-0.0012339839170762978,1
2019-06-27,0.2699999999999998,0.003823212459416858,0
2019-06-28,0.25,0.005757422425228809,0
2019-07-01,0.24999999999999978,0.007672277820080398,0
2019-07-02,0.20999999999999996,0.0029281490252435205,0
2019-07-03,0.18999999999999995,0.007672358989710748,0
2019-07-05,0.16999999999999993,-0.0018058494836139527,1
2019-07-08,0.16999999999999993,-0.004835457345313876,1
2019-07-09,0.1499999999999999,0.0012365799156572876,0
2019-07-10,0.24999999999999978,0.004510627158405667,0
2019-07-11,0.2799999999999998,0.002285278994477169,0
2019-07-12,0.28,0.004620138604158219,0
2019-07-15,0.2599999999999998,0.00017585947169163063,0
2019-07-16,0.2599999999999998,-0.0034037753375577573,1
2019-07-17,0.22999999999999998,-0.006531204644412147,1
2019-07-18,0.27,0.0035819355184592006,0
2019-07-19,0.24999999999999978,-0.0061767347442999165,1
2019-07-22,0.24999999999999978,0.0028287212634507952,0
2019-07-23,0.25,0.006847502370160408,0
2019-07-24,0.21999999999999975,0.00468811866363672,0
2019-07-25,0.21999999999999997,-0.00526235610486292,1
2019-07-26,0.21999999999999997,0.007387629133693174,0
2019-07-29,0.20999999999999996,-0.00161606948107329,1
2019-07-30,0.20999999999999996,-0.002578641959370631,1
2019-07-31,0.13000000000000012,-0.010885509660889747,1
2019-08-01,0.16999999999999993,-0.008998852495319398,1
2019-08-02,0.14000000000000012,-0.0072827367651240316,1
2019-08-05,0.15999999999999992,-0.02977780051499812,1
2019-08-06,0.1299999999999999,0.013017006826634425,0
2019-08-07,0.11999999999999988,0.0007668897934256513,0
2019-08-08,0.09999999999999987,0.01876226603513209,0
2019-08-09,0.1100000000000001,-0.006616543400644659,1
2019-08-12,0.06999999999999984,-0.011957583129186489,1
2019-08-13,0.020000000000000018,0.014762028608582556,0
2019-08-14,0.010000000000000009,-0.02929276360753441,1
2019-08-15,0.040000000000000036,0.002464268112370549,0
2019-08-16,0.07000000000000006,0.014426183452732166,0
2019-08-19,0.07000000000000006,0.012105875347909967,0
2019-08-20,0.050000000000000044,-0.007914764079147596,1
2019-08-21,0.030000000000000027,0.008246825558263726,0
2019-08-22,0.010000000000000009,-0.0005060815269983809,1
2019-08-23,0.010000000000000009,-0.025946389777450785,1
2019-08-26,0.0,0.010983067039910699,0
2019-08-27,-0.040000000000000036,-0.0032031906836484936,1
2019-08-28,-0.030000000000000027,0.006545469754213773,0
2019-08-29,-0.030000000000000027,0.012687244194824032,0
2019-08-30,0.0,0.0006428273461489553,0
2019-09-03,0.0,-0.006899120439028739,1
2019-09-04,0.040000000000000036,0.010842075925499017,0
2019-09-05,0.020000000000000018,0.013009823744460025,0
2019-09-06,0.020000000000000018,0.0009106182795699524,0
2019-09-09,0.04999999999999982,-9.400042300200528e-05,1
2019-09-10,0.050000000000000044,0.00032231746255573235,0
2019-09-11,0.07000000000000006,0.0072296678179091245,0
2019-09-12,0.07000000000000006,0.0028791074766822966,0
2019-09-13,0.10999999999999988,-0.0007243559711188619,1
2019-09-16,0.10000000000000009,-0.0031356092824674775,1
2019-09-17,0.09000000000000008,0.002581755593803692,0
2019-09-18,0.030000000000000027,0.0003426822370828919,0
2019-09-19,0.050000000000000044,1.9955233758972568e-05,0
2019-09-20,0.050000000000000044,-0.004895586322955614,1
2019-09-23,0.040000000000000036,-9.69228661094057e-05,1
2019-09-24,0.039999999999999813,-0.00841639425358831,1
2019-09-25,0.050000000000000044,0.006158565361019441,0
2019-09-26,0.040000000000000036,-0.0024289165022262083,1
2019-09-27,0.06000000000000005,-0.005316326462073695,1
2019-09-30,0.050000000000000044,0.005047623227845355,0
2019-10-01,0.08999999999999986,-0.012258376613342059,1
2019-10-02,0.1200000000000001,-0.01790323952044892,1
2019-10-03,0.15000000000000013,0.007971990677411389,0
2019-10-04,0.1200000000000001,0.014216853396000317,0
2019-10-07,0.10000000000000009,-0.004478304612789308,1
2019-10-08,0.1200000000000001,-0.015560826054260457,1
2019-10-09,0.1200000000000001,0.009104546742895181,0
2019-10-10,0.1399999999999999,0.00641570185654583,0
2019-10-11,0.13000000000000012,0.010938930544257763,0
2019-10-15,0.15999999999999992,0.009955666436289423,0
2019-10-16,0.16999999999999993,-0.0019995460129251796,1
2019-10-17,0.15999999999999992,0.002762828253096483,0
2019-10-18,0.17999999999999994,-0.003919344885671916,1
2019-10-21,0.17999999999999994,0.006871609403255041,0
2019-10-22,0.17999999999999994,-0.0035686728395061262,1
2019-10-23,0.18999999999999995,0.002847139009142241,0
2019-10-24,0.18999999999999995,0.001920439870594981,0
2019-10-25,0.17000000000000015,0.004072697314876805,0
2019-10-28,0.2100000000000002,0.00558137996062924,0
2019-10-29,0.20000000000000018,-0.0008323956544341593,1
2019-10-30,0.16999999999999993,0.0032533282404039188,0
2019-10-31,0.16999999999999993,-0.0030228734036372717,1
2019-11-01,0.16999999999999993,0.009662360578885698,0
2019-11-04,0.18999999999999995,0.00370405391746087,0
2019-11-05,0.2300000000000002,-0.001185730946278274,1
2019-11-06,0.19999999999999996,0.0007025258405917167,0
2019-11-07,0.24,0.0027301269509030224,0
2019-11-08,0.26,0.002560628553277322,0
2019-11-12,0.26,0.001564620781921544,0
2019-11-13,0.25,0.0007115504036430131,0
2019-11-14,0.24,0.0008370932502488326,0
2019-11-15,0.22999999999999998,0.007695462486638771,0
2019-11-18,0.20999999999999996,0.0005031309486422941,0
2019-11-19,0.18999999999999995,-0.000592563172038818,1
2019-11-20,0.16999999999999993,-0.0037561935529359936,1
2019-11-21,0.16999999999999993,-0.0015827773238195064,1
2019-11-22,0.15999999999999992,0.0021749357185665286,0
2019-11-25,0.1499999999999999,0.007507338543994324,0
2019-11-26,0.15999999999999992,0.0021955297992111156,0
2019-11-27,0.14000000000000012,0.00417446792250975,0
2019-11-29,0.16999999999999993,-0.004011250527170329,1
2019-12-02,0.21999999999999997,-0.008631064190157245,1
2019-12-03,0.18999999999999995,-0.006638042050567283,1
2019-12-04,0.18999999999999995,0.006323548428811776,0
2019-12-05,0.21999999999999997,0.001500276282141666,0
2019-12-06,0.22999999999999998,0.009135730393304842,0
2019-12-09,0.20000000000000018,-0.00316283682622831,1
2019-12-10,0.20000000000000018,-0.0010969527672547441,1
2019-12-11,0.17999999999999994,0.0029082017034209873,0
2019-12-12,0.24,0.008575166394515055,0
2019-12-13,0.20999999999999996,7.258794976916505e-05,0
2019-12-16,0.24,0.007147816208028068,0
2019-12-17,0.26,0.00033527080167328194,0
2019-12-18,0.29000000000000004,-0.000432260408705365,1
2019-12-19,0.2999999999999998,0.004459221469443442,0
2019-12-20,0.29000000000000004,0.0049448269622538454,0
2019-12-23,0.29000000000000004,0.0008661314657181229,0
2019-12-24,0.2799999999999998,-0.0001954088231737039,1
2019-12-26,0.26,0.005128157399996169,0
2019-12-27,0.2899999999999998,3.395156038288327e-05,0
2019-12-30,0.31999999999999984,-0.005780828513404224,1
2019-12-31,0.33999999999999986,0.002946024729223451,0
2020-01-02,0.2999999999999998,0.008378781594537532,0
2020-01-03,0.27,-0.007059870773669763,1
2020-01-06,0.27,0.0035333941295578875,0
2020-01-07,0.29000000000000004,-0.0028032085956850583,1
2020-01-08,0.29000000000000004,0.0049024150649641385,0
2020-01-09,0.27,0.006655292725288531,0
2020-01-10,0.27,-0.0028552233792408233,1
2020-01-13,0.27,0.006976281256220629,0
2020-01-14,0.24,-0.0015145386587512855,1
2020-01-15,0.22999999999999998,0.001870155186330269,0
2020-01-16,0.22999999999999998,0.00836654718799501,0
2020-01-17,0.26,0.003862144651035182,0
2020-01-21,0.25,-0.002651954277064661,1
2020-01-22,0.24,0.0002890878375325645,0
2020-01-23,0.22999999999999998,0.0011409648528637462,0
2020-01-24,0.20999999999999996,-0.009042140524546438,1
2020-01-27,0.17000000000000015,-0.015730684849202037,1
2020-01-28,0.19999999999999996,0.010053551114029613,0
2020-01-29,0.18000000000000016,-0.0008668473616095795,1
2020-01-30,0.16000000000000014,0.003134355715769477,0
2020-01-31,0.17999999999999994,-0.017705852615678808,1
2020-02-03,0.17999999999999994,0.0072546442124061805,0
2020-02-04,0.20000000000000018,0.014980362705145023,0
2020-02-05,0.21999999999999997,0.011250640619361318,0
2020-02-06,0.20999999999999996,0.0033256464618900416,0
2020-02-07,0.18000000000000016,-0.005400833288500828,1
2020-02-10,0.18999999999999995,0.007326359568592178,0
2020-02-11,0.18000000000000016,0.0016884988171557147,0
2020-02-12,0.18000000000000016,0.0064626610081155444,0
2020-02-13,0.17000000000000015,-0.0016304428235363044,1
2020-02-14,0.17000000000000015,0.0018435419717006685,0
2020-02-18,0.14000000000000012,-0.0029199801192842934,1
2020-02-19,0.14000000000000012,0.004705826501577137,0
2020-02-20,0.13000000000000012,-0.0038155427255142094,1
2020-02-21,0.11999999999999988,-0.010518108756295885,1
2020-02-24,0.11999999999999988,-0.0335135944873044,1
2020-02-25,0.13000000000000012,-0.030280015747592093,1
2020-02-26,0.17000000000000015,-0.003778518705585654,1
2020-02-27,0.18999999999999995,-0.044163278665378725,1
2020-02-28,0.2699999999999999,-0.008238327357692588,1
2020-03-02,0.2600000000000001,0.04603922524388837,0
2020-03-03,0.31000000000000005,-0.028107940185681968,1
2020-03-04,0.35,0.042202592421180185,0
2020-03-05,0.33000000000000007,-0.03392202215889484,1
2020-03-06,0.25,-0.017053909799797706,1
2020-03-09,0.16000000000000003,-0.07596968075979771,1
2020-03-10,0.26,0.04939633578003022,0
2020-03-11,0.31999999999999995,-0.048868410917935035,1
2020-03-12,0.38,-0.09511268047479748,1
2020-03-13,0.44999999999999996,0.0928711945304439,0
2020-03-16,0.37,-0.11984050283657066,1
2020-03-17,0.55,0.05995482224354909,0
2020-03-18,0.6399999999999999,-0.05183082330706679,1
2020-03-19,0.6800000000000002,0.004707893749218206,0
2020-03-20,0.55,-0.043359522534749395,1
2020-03-23,0.48,-0.02929385835517062,1
2020-03-24,0.45999999999999996,0.09382765710199337,0
2020-03-25,0.54,0.011535019797084933,0
2020-03-26,0.53,0.06241416083633622,0
2020-03-27,0.47,-0.0336873163071707,1
2020-03-30,0.47,0.03351603599491648,0
2020-03-31,0.47,-0.0160127919593398,1
2020-04-01,0.39,-0.04414239782712159,1
2020-04-02,0.4,0.022829386763812964,0
2020-04-03,0.39,-0.015137124539950086,1
2020-04-06,0.4,0.07033130412070787,0
2020-04-07,0.47,-0.0016030454108602044,1
2020-04-08,0.5,0.03405642604938697,0
2020-04-09,0.5,0.01448737809002254,0
2020-04-13,0.51,-0.010104594561656355,1
2020-04-14,0.53,0.030572524197665762,0
2020-04-15,0.43,-0.022030456139364496,1
2020-04-16,0.41,0.005816710738100639,0
2020-04-17,0.45,0.026793591827257934,0
2020-04-20,0.43,-0.017880997439608137,1
2020-04-21,0.37999999999999995,-0.030674846625766805,1
2020-04-22,0.41000000000000003,0.02293024819481393,0
2020-04-23,0.39,-0.000539418642451106,1
2020-04-24,0.38,0.01391807849024218,0
2020-04-27,0.43000000000000005,0.014714073196697708,0
2020-04-28,0.42,-0.005242350129234907,1
2020-04-29,0.43,0.026583874358714787,0
2020-04-30,0.44,-0.009212419757034462,1
2020-05-01,0.44,-0.028059043479156554,1
2020-05-04,0.45,0.004249817183674676,0
2020-05-05,0.47000000000000003,0.009040573531170715,0
2020-05-06,0.5499999999999999,-0.006979403438802989,1
2020-05-07,0.5,0.011504623615899323,0
2020-05-08,0.5299999999999999,0.016871501011734846,0
2020-05-11,0.5599999999999999,0.0001774865178509888,0
2020-05-12,0.5199999999999999,-0.02054383139042848,1
2020-05-13,0.48,-0.017462684487059787,1
2020-05-14,0.47,0.01152482269503552,0
2020-05-15,0.48,0.003926380368098004,0
2020-05-18,0.55,0.03150120473513285,0
2020-05-19,0.5299999999999999,-0.010484408800538914,1
2020-05-20,0.52,0.01665104312780974,0
2020-05-21,0.51,-0.007773563825670182,1
2020-05-22,0.49,0.002353731206609311,0
2020-05-26,0.51,0.012289160703107926,0
2020-05-27,0.49000000000000005,0.014827343010993532,0
2020-05-28,0.5299999999999999,-0.0021079466294262605,1
2020-05-29,0.49,0.004812310007822562,0
2020-06-01,0.52,0.0037512605483673855,0
2020-06-02,0.51,0.00821080396500995,0
2020-06-03,0.5800000000000001,0.013648963587616247,0
2020-06-04,0.6299999999999999,-0.0033686961032639573,1
2020-06-05,0.6900000000000001,0.02621170498176606,0
2020-06-08,0.66,0.012041591393674889,0
2020-06-09,0.6399999999999999,-0.007799182648133396,1
2020-06-10,0.58,-0.0053130787794885,1
2020-06-11,0.47000000000000003,-0.058944121574601716,1
2020-06-12,0.52,0.013060857399820103,0
2020-06-15,0.52,0.008312207568449193,0
2020-06-16,0.54,0.018962430582503575,0
2020-06-17,0.55,-0.0036002995449221364,1
2020-06-18,0.52,0.000594188515139038,0
2020-06-19,0.51,-0.005649463621948292,1
2020-06-22,0.52,0.006495057687217143,0
2020-06-23,0.54,0.004307441642665166,0
2020-06-24,0.49999999999999994,-0.025855158736495243,1
2020-06-25,0.51,0.01095946995898811,0
2020-06-26,0.47,-0.024226917788673585,1
2020-06-29,0.48,0.01468569814393228,0
2020-06-30,0.5,0.015409859690034278,0
2020-07-01,0.5199999999999999,0.005022110834792981,0
2020-07-02,0.52,0.004541282342595654,0
2020-07-06,0.5299999999999999,0.0158817383970018,0
2020-07-07,0.49,-0.010818562640735552,1
2020-07-08,0.51,0.007827502448081614,0
2020-07-09,0.45999999999999996,-0.005643639942711776,1
2020-07-10,0.49,0.01046620453355751,0
2020-07-13,0.48,-0.009362519779971379,1
2020-07-14,0.49,0.013406355182839835,0
2020-07-15,0.48,0.00908203857989931,0
2020-07-16,0.45999999999999996,-0.0034061043340275488,1
2020-07-17,0.5,0.00284863958800452,0
2020-07-20,0.45999999999999996,0.008406905384326757,0
2020-07-21,0.47,0.0016790493997245193,0
2020-07-22,0.45999999999999996,0.005747091149111094,0
2020-07-23,0.42999999999999994,-0.012319827107282633,1
2020-07-24,0.44999999999999996,-0.0061903908321639944,1
2020-07-27,0.47,0.007395129414764723,0
2020-07-28,0.44999999999999996,-0.006473401020556158,1
2020-07-29,0.45999999999999996,0.012428381451883519,0
2020-07-30,0.44000000000000006,-0.0037502608610255894,1
2020-07-31,0.44000000000000006,0.007670459796317086,0
2020-08-03,0.45000000000000007,0.007181026681992719,0
2020-08-04,0.41000000000000003,0.0036119601409574376,0
2020-08-05,0.44000000000000006,0.0064297401187354275,0
2020-08-06,0.44000000000000006,0.006427727877827971,0
2020-08-07,0.43999999999999995,0.0006329945419150107,0
2020-08-10,0.44999999999999996,0.0027422358024395965,0
2020-08-11,0.48,-0.007969123366671882,1
2020-08-12,0.5299999999999999,0.013996502374245878,0
2020-08-13,0.5499999999999999,-0.0020471252976762555,1
2020-08-14,0.57,-0.00017193183199293305,1
2020-08-17,0.5499999999999999,0.0027098744385312123,0
2020-08-18,0.53,0.0023033775972136628,0
2020-08-19,0.54,-0.004404415625792857,1
2020-08-20,0.52,0.0031586589033587575,0
2020-08-21,0.48,0.0034411358997610275,0
2020-08-24,0.51,0.01004368354743379,0
2020-08-25,0.5399999999999999,0.003596325569466652,0
2020-08-26,0.5299999999999999,0.010195666188487662,0
2020-08-27,0.58,0.0016730243508407128,0
2020-08-28,0.6,0.006732576659826961,0
2020-08-31,0.58,-0.0021949766391772263,1
2020-09-01,0.55,0.00752504778148233,0
2020-09-02,0.52,0.015365857116526938,0
2020-09-03,0.5,-0.03512583639592948,1
2020-09-04,0.58,-0.008132999137496877,1
2020-09-08,0.5499999999999999,-0.027756378831384043,1
2020-09-09,0.57,0.020145024971186976,0
2020-09-10,0.54,-0.017584790641843373,1
2020-09-11,0.54,0.0005330634075928486,0
2020-09-14,0.54,0.01274180851668838,0
2020-09-15,0.54,0.005219385613883576,0
2020-09-16,0.5499999999999999,-0.004618958014818264,1
2020-09-17,0.5599999999999999,-0.00841237162124231,1
2020-09-18,0.5599999999999999,-0.01118257020384228,1
2020-09-21,0.54,-0.011571124305988612,1
2020-09-22,0.55,0.010517942372282096,0
2020-09-23,0.54,-0.02372141140135786,1
2020-09-24,0.53,0.002987407782707008,0
2020-09-25,0.54,0.015976763311659203,0
2020-09-28,0.53,0.016110548559024496,0
2020-09-29,0.55,-0.004812626805108078,1
2020-09-30,0.5599999999999999,0.008253709372292528,0
2020-10-01,0.54,0.005292893250074426,0
2020-10-02,0.57,-0.009571699006152401,1
